#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
6e2d68b4db5fcea6b6fb467fbcd102c3	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993777	Leptotrichiaceae	Pseudoleptotrichia	Pseudoleptotrichia_unclassified
374e576af5b30a23fc67a17e06f36786	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993777	Leptotrichiaceae	Pseudoleptotrichia	Pseudoleptotrichia_unclassified
6fdbd5b0a22dd707a56c1a91bbf4b77f	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993777	Leptotrichiaceae	Pseudoleptotrichia	Pseudoleptotrichia_unclassified
c87d75829f630fed6328f55fa188ecc3	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993777	Leptotrichiaceae	Pseudoleptotrichia	Pseudoleptotrichia_unclassified
65bca570db5de339f7e8bd219b53ff9f	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993777	Leptotrichiaceae	Pseudoleptotrichia	Pseudoleptotrichia goodfellowii
f3a573fc57a38d834f4e4eb0c3d1cfe1	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales_993777	Leptotrichiaceae	Pseudoleptotrichia	Pseudoleptotrichia goodfellowii
09fa96e4aed5d501fbfede7c8c40b534	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_A	Pseudomonas_A_unclassified
c79e2ed55817ece44f1aaf93087ac530	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
93602a82aaef0a91f2e67fdc4a698786	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
70395a2c151bc18a168efc3fb2119c97	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
3f1e49388c1d573ed05e1049e1720905	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
639ea126684dffd8b729aa14d0559fd1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
d93e63e70246fff005c29a8971248c1a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
bc09154a007753db0bd4cb5d2340805a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
f61a5dcbe468fc555e768900a78b3c98	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
03d665e39d58ac69ce3eabf6c9065290	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
1b3f65c5cc5db4c85e892bfe91f82895	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_647464	Pseudomonas_E_647464_unclassified
fe5d8dca4d84f1bac60a0b8b9e6940dd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_E_648040	Pseudomonas_E_648040 yangonensis
972e930cfaf81b4bfdca87023d73a3cc	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_F	Pseudomonas_F furukawaii
0bc649e1cca6063ee6db2045e5f83ecd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_O_647615	Pseudomonas_O_647615_unclassified
f592745893de5fa094382ab599c9293f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales_650611	Pseudomonadaceae	Pseudomonas_O_647615	Pseudomonas_O_647615_unclassified
ae8ff994a515b510a75def42dc3dbcba	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Pseudoruminococcus_A	Pseudoruminococcus_A_unclassified
a299704ba5cfa7df11b64d4523bbea04	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	QAKW01	QAKW01	QAKW01 sp003343605
ab5f6fcd370d26058807d858c24458ec	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	QAKW01	QAKW01	QAKW01 sp003343605
c0f1691244169c961de808660b34f77a	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	QAKW01	QAKW01_unclassified	QAKW01_unclassified
65e59e6876fed01826d0b4e8854a6afd	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-272	QALR01	QALR01_unclassified
9fa9077f36626f68a1010eb4487a468f	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-272	QALR01	QALR01 sp900552255
3f404c7ab71a3e915464cd3013410803	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Quadrisphaeraceae	Quadrisphaera	Quadrisphaera_unclassified
302674bda20f08ff2d84fc0ee6241ef0	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Quadrisphaeraceae	Quadrisphaera	Quadrisphaera_unclassified
76a6f0fe9253b0e411f4d8a645efa363	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592524	Burkholderiaceae_A_580492	Ralstonia	Ralstonia pickettii_B
f390daff54acafea627d504cf3149c06	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592524	Burkholderiaceae_A_580492	Ralstonia	Ralstonia_unclassified
006b72618f556adde5db1925fedbff72	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592524	Burkholderiaceae_A_580492	Ralstonia	Ralstonia_unclassified
02f2c0b4701211290b7f45947addef22	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Ramlibacter_582307	Ramlibacter_582307_unclassified
b8599ee4f013f20fe72d6343037faedc	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Rathayibacter	Rathayibacter_unclassified
4e589e7bcd1a3c7bb2594af39914bc53	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales_778124	Rhabdochlamydiaceae	Rhabdochlamydiaceae_unclassified	Rhabdochlamydiaceae_unclassified
82da45def83de0563f7fc8bc02971f74	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_501396	Rhizobiaceae_A_499470	Rhizobiaceae_A_499470_unclassified	Rhizobiaceae_A_499470_unclassified
e5b819ec12bb6b3fd99f783c73ba260c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Rhizobiales_A_504705_unclassified	Rhizobiales_A_504705_unclassified	Rhizobiales_A_504705_unclassified
a0b7e613e96be27b16df87fdc898aa38	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified	Rhodobacteraceae_unclassified
9eeeccee39793e769726c45f3e14c28b	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus_B	Rhodococcus_B_unclassified
5717712073c2890fb69a4c051330cc0c	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus_C_375578	Rhodococcus_C_375578_unclassified
0d7b8ff89ff815695847e66c6523f1d6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales_A_504705	Xanthobacteraceae_503485	Rhodoplanes	Rhodoplanes_unclassified
392be26d11f52b2e25c7f203783e7b0b	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermales_unclassified	Rhodothermales_unclassified	Rhodothermales_unclassified
80ba28348bbc7498ae8868b2cd1d3f6e	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Peptostreptococcaceae_256921	Romboutsia_B	Romboutsia_B_unclassified
af9dca77cbbb6d47de0e0b1687fedfbc	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Peptostreptococcaceae_256921	Romboutsia_B	Romboutsia_B ilealis
e88236f2a23346d1260ef97e2162065b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_unclassified
0b6420a14e431a87fa9fb086914ceae7	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis
b5fc455471af3b8d555f4c9738db2b0d	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_unclassified
8a679556059ee8187266e94112ba9843	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_unclassified
2a0e66ee84d40401226946c1fbd5afec	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
1f4073699113b7595586efca5195bfc3	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
86a0c05cfae4538c76d5adf51ac149f4	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
fed9445e1cf2e1d160cb88a8039c70b0	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
4d206fec3c8d0c667da35a74d0a2be5b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
453e6e4f081cb33bc2eb9c9a66918c98	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_unclassified
63d8ce46d73a59a02bedde11c31bc638	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas_A_507112	Roseomonas_A_507112 nepalensis
36308de11847f47578f83cce0997029f	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas_A_507133	Roseomonas_A_507133 pecuniae
9107e46fd9874d2e815a48f1fabcfe3c	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_unclassified
897aab544f4276ace174c7c919071236	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia mucilaginosa
e32666ae29d7c6fe7fa13071fe38d2bc	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa
8fe1af69c6e70cb5784aae3b92c31d95	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa
07b88ef6273e498bac2902043913576e	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_unclassified
f51cb0457697ae09e5c521d24d41a0d3	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa
0ec2edad3fa967bcfe2a5dc6a4a5e0ee	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa
0159a17ffccba610d95938ec8513b2bd	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa
3d572259563005f009ba7d059472eccf	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa
a3e307e70d0d62e6f39f9275e7b27fb9	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia aeria
7b9a06b614e2b07f8da0f4610363c27e	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia aeria
cc9734ed6460ca2063e849398dbfe485	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia aeria
2f2a134e65d6b0bac677c95b7417091a	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia aeria
98fca43c0929ce5f75b4034556b4bc9e	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa
6aa2e1cb5476f91baeb0e70b8e0a8e9a	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
613e50c1d59063f1965909fe0cc8f539	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
0db72b9f9d6a239feb12e49b7fc2eb57	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
6b6b091527037bee9c7fbdec4aef6699	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
e4f2281c571dafd0830e03e08e256176	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
5cbdbf19310e9be28f0aaa87d0353f4f	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia mucilaginosa
fb7a8ddb160eb2a6f08ccb136449746f	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
11e109edbfbe34e10b118a65f18e8d1f	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
66afff5da30c55ed20e6547fa06b3481	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
011d4214c591cb130869de75f9315d23	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
4868c3913b40be68e17aed6089433b28	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
44538b223908cbb09a02c1fbc92dda44	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp001808955
0c5444c6fa944af1084df6fac52e67bf	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia mucilaginosa
9ace70a924b47aa704e254c6e793f626	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia aeria
688508bce8bcab9d9e9f5bb55a7b0518	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia mucilaginosa
5a35946b39147a7ab71eb04e9b7f4b51	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia mucilaginosa
8a1c614463dad0b23119aedef469a1e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium_unclassified
08b2e0a8d020218dcbce6c5cb7989cf9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium rubrum
ead4b14901fdf4c51f3956e41afadd0a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium thermophilum
c5e5069df7791cdfe1989032a763b5f2	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	RUG115	RUG115 sp900066395
f9c4e53d8324060011f5e8f5f1c74055	Bacteria	Firmicutes_D	Bacilli	RF39	UBA660	RUG13038	RUG13038_unclassified
a4f3faa7eb42bb909de8314e65a68e95	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-272	RUG13077	RUG13077_unclassified
f693fcf95d78453320bc52c1d340dd40	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-272	RUG13077	RUG13077_unclassified
5812c41463bc9289393579b9622d79b8	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-272	RUG13077	RUG13077_unclassified
8573ae2b990ea3856912f81937f41308	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-272	RUG13077	RUG13077_unclassified
81d3311c2e0c90215cda5bf683615af8	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-272	RUG13077	RUG13077_unclassified
4847f5aab7c6ae2e031012ae57b4a32b	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-272	RUG13077	RUG13077_unclassified
7f796e77a4ceb9353671ea2718c917c1	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	RUG762	RUG762_unclassified
911b7e70ccd5dda40e601eeb52744f04	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E siraeum
4a38010ba946194c4397d42409eca4fc	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E siraeum
8a3a80e661e0815ec3b45e0213e72942	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E siraeum
b215e2c89a0762968d80dcf04b19170c	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified
a68d53bca95ada15cebd8ae222dc8358	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified
a015c71df5e4d082c75b19ecd6560144	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified
8417ba1362e318406a9b89656abe0d97	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified
09c092d77a6418120a554d5ae284d785	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified
4ee8a920605785f8d4081bc657b76ba5	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified
0a4f4b7a93a915e50d747acd422d1aea	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified
311edbefc3a85898d0b6da2c7d2b77ef	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B_unclassified
7642580618a621eafe2ce89132e141f9	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B_unclassified
fea74633956582680fb8bae4503df23a	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B_unclassified
2d23d31634b704295228c4ac9b92a3e7	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B_unclassified
4badd8942804653bd8958448a7212add	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B_unclassified
5270d1040d21c1c2293e414372b056a0	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B_unclassified
588ca9c595b3ff7e3564a8cc3a203425	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_C_58660	Ruminococcus_C_58660 sp000433635
f8daf7033dadf7730b159455523935c7	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_C_58660	Ruminococcus_C_58660 sp000433635
81c9125582a8ff1b3ba9dcf847fcbe5a	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_C_58660	Ruminococcus_C_58660 callidus
f843669cd393b0f6356a3383b99df60e	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_C_58660	Ruminococcus_C_58660 callidus
4f66513692e58ee292846495050e2da6	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D_unclassified
66ae21d5194205658a1afa1b6383c7ab	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans
7ed3dee7f3c77ad3e78b032a82617cd9	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans
4d57e281eb3165568ab6cba0d6c4ae74	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans
dd51d36d759fa4044d307d6ee520a6ed	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans
3d89ac9934d692e5cbf6a11aa8e247a2	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans
3067a4be8bfdea0650c08d8b7b09055e	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans
2637fc233ac546ab91d76636bde64b4a	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans
f4c15ec86c50514c078dfbe84656507f	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D_unclassified
0783f128697a6d6d4d1c269c914ce004	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E_unclassified
3b4a7c0a7e65dc253f5858331e4e0ad4	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E_unclassified
94a244323b0f1df55d630f28c7d104df	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E_unclassified
7f737c18dc838dcd4107391e35146780	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E_unclassified
ae18f31c47b428eb931427b3d2dddbaf	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp900314705
990e460985b7a1bc4728fc85a3305822	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium_unclassified
ac3f4539a31c66a27cfa36b0da138235	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans
9bf9fe45f33aedbcf2ff93bb227f54c0	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans
0be5ce0cbad2ec92ca7ecaf158e8584b	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	S5-A14a	S5-A14a sp000758905
3c652ac80fcb264b662c9f44db98be3a	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas aalborgensis
6c9b724a3ab140f914ae22156a722b0a	Bacteria	Firmicutes_D	Bacilli	Bacillales_B_306089	Anoxybacillaceae	Saccharococcus_294480	Saccharococcus caldoxylosilyticus
3dc9490ae8aa1001a8d9a87351f5aa3d	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora_unclassified
04661836cec41d08f8941ea2c0b167e5	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Pseudonocardiaceae	Saccharopolyspora_C_379454	Saccharopolyspora_C_379454 gregorii
09bf922a8e6c325e7cc2354e6c388327	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Scardovia	Scardovia wiggsiae
6e4aa4eb8268c6d143b30477b3787752	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	Scatocola	Scatocola faecipullorum
a30b00fcb92a2224715b5391f831b5ec	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	Scatocola	Scatocola faecipullorum
468a0e03cf712bdec845558c309166b6	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Scatomonas	Scatomonas_unclassified
a7a23a78f52590f915a39f14da1ca04d	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Schwartzia	Schwartzia succinivorans
574e6fbf692d1bd2f06e51c61daacd51	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Schwartzia	Schwartzia succinivorans
ab834fd4c9211ed187818eda818153bb	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Schwartzia	Schwartzia succinivorans
d197296a3390fce4740f848581057ece	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_595425	Burkholderiaceae_A_595425	SCN-69-89	SCN-69-89_unclassified
3706eb09d0b61113c34a507bf6e4d1e6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_595425	Burkholderiaceae_A_595425	SCN-69-89	SCN-69-89_unclassified
b7fcc80bdaa173094d753b69fb4d16bf	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA10027	SDRW01	SDRW01 sp007845485
6067c65ccbbf02eb82833f3efd178f44	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA10027	SDRW01	SDRW01 sp007845485
14f19bf520d4aeb5dc619f79b297d1db	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Selenomonadaceae_42771_unclassified	Selenomonadaceae_42771_unclassified
653797c9baf66baa6df53d18fbb210c6	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Selenomonadaceae_42771_unclassified	Selenomonadaceae_42771_unclassified
5bd295f0fc74e09c282e758894737e0a	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Selenomonadaceae_42771_unclassified	Selenomonadaceae_42771_unclassified
714ad19689e04468aad6b0d0931dfb0a	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Selenomonadaceae_42771_unclassified	Selenomonadaceae_42771_unclassified
ef1166fc671f8d1f5f625406380ef7de	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Selenomonadaceae_42771_unclassified	Selenomonadaceae_42771_unclassified
8020ea34f5d63242a9350f51017db601	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae_42771	Selenomonas_A	Selenomonas_A ruminantium_B
7272d45719710150ad13b9ca4362e074	Bacteria	Firmicutes_A	Clostridia_258483	Saccharofermentanales	DTU023	SFGY01	SFGY01 sp004556455
